0.12764   	15.94431  	31.61259  	3.11516   	0.04063   	0.06226   
0.12718   	15.94361  	31.61274  	3.11518   	0.04062   	0.06231   
0.12731   	15.94417  	31.61249  	3.11514   	0.04064   	0.06232   
0.12816   	15.94430  	31.61285  	3.11514   	0.04068   	0.06231   
0.12701   	15.94444  	31.61224  	3.11515   	0.04059   	0.06227   
0.12715   	15.94389  	31.61259  	3.11518   	0.04060   	0.06227   
0.12756   	15.94396  	31.61274  	3.11517   	0.04064   	0.06230   
0.12743   	15.94422  	31.61256  	3.11517   	0.04061   	0.06226   
0.12590   	15.94355  	31.61219  	3.11519   	0.04053   	0.06229   
0.12621   	15.94384  	31.61216  	3.11516   	0.04056   	0.06232   
0.12701   	15.94431  	31.61230  	3.11514   	0.04061   	0.06231   
0.12821   	15.94460  	31.61271  	3.11514   	0.04067   	0.06227   
0.12809   	15.94494  	31.61249  	3.11511   	0.04067   	0.06229   
0.12716   	15.94359  	31.61274  	3.11516   	0.04065   	0.06237   
0.12733   	15.94447  	31.61236  	3.11514   	0.04062   	0.06228   
0.12705   	15.94439  	31.61227  	3.11514   	0.04061   	0.06231   
0.12589   	15.94437  	31.61171  	3.11511   	0.04057   	0.06236   
0.12709   	15.94423  	31.61239  	3.11516   	0.04059   	0.06227   
0.12680   	15.94428  	31.61220  	3.11512   	0.04062   	0.06236   
0.12783   	15.94439  	31.61265  	3.11514   	0.04066   	0.06231   
0.12787   	15.94407  	31.61281  	3.11515   	0.04067   	0.06233   
0.12925   	15.94490  	31.61304  	3.11512   	0.04074   	0.06229   
0.12828   	15.94465  	31.61272  	3.11514   	0.04067   	0.06227   
0.12716   	15.94476  	31.61213  	3.11513   	0.04060   	0.06227   
0.12749   	15.94426  	31.61255  	3.11515   	0.04063   	0.06229   
0.12804   	15.94483  	31.61251  	3.11512   	0.04067   	0.06229   
0.12808   	15.94371  	31.61311  	3.11518   	0.04067   	0.06231   
0.12691   	15.94407  	31.61236  	3.11514   	0.04062   	0.06235   
0.12776   	15.94496  	31.61231  	3.11511   	0.04065   	0.06229   
0.12738   	15.94469  	31.61226  	3.11513   	0.04062   	0.06229   
0.12747   	15.94461  	31.61236  	3.11514   	0.04062   	0.06228   
0.12824   	15.94436  	31.61285  	3.11516   	0.04067   	0.06227   
0.12683   	15.94433  	31.61220  	3.11514   	0.04060   	0.06230   
0.12684   	15.94442  	31.61216  	3.11515   	0.04058   	0.06227   
0.12835   	15.94411  	31.61302  	3.11515   	0.04070   	0.06233   
0.12809   	15.94435  	31.61279  	3.11516   	0.04065   	0.06226   
0.12807   	15.94394  	31.61298  	3.11515   	0.04069   	0.06234   
0.12775   	15.94402  	31.61281  	3.11517   	0.04064   	0.06228   
0.12720   	15.94404  	31.61253  	3.11516   	0.04061   	0.06229   
0.12753   	15.94453  	31.61243  	3.11515   	0.04062   	0.06227   
0.12794   	15.94517  	31.61228  	3.11509   	0.04067   	0.06230   
0.12748   	15.94448  	31.61243  	3.11513   	0.04064   	0.06231   
0.12751   	15.94438  	31.61250  	3.11514   	0.04063   	0.06229   
0.12815   	15.94394  	31.61304  	3.11519   	0.04065   	0.06226   
0.12789   	15.94410  	31.61283  	3.11517   	0.04064   	0.06227   
0.12754   	15.94407  	31.61270  	3.11517   	0.04062   	0.06227   
0.12734   	15.94387  	31.61269  	3.11517   	0.04063   	0.06231   
0.12652   	15.94465  	31.61189  	3.11512   	0.04058   	0.06231   
0.12753   	15.94470  	31.61232  	3.11510   	0.04066   	0.06234   
0.12842   	15.94522  	31.61249  	3.11511   	0.04068   	0.06226   
0.12631   	15.94361  	31.61233  	3.11518   	0.04057   	0.06232   
0.12770   	15.94448  	31.61253  	3.11516   	0.04062   	0.06225   
0.12681   	15.94436  	31.61217  	3.11514   	0.04060   	0.06231   
0.12639   	15.94379  	31.61228  	3.11517   	0.04057   	0.06231   
0.12780   	15.94432  	31.61267  	3.11515   	0.04065   	0.06230   
0.12872   	15.94402  	31.61324  	3.11516   	0.04072   	0.06232   
0.12794   	15.94494  	31.61242  	3.11512   	0.04065   	0.06226   
0.12781   	15.94425  	31.61272  	3.11515   	0.04066   	0.06230   
0.12670   	15.94446  	31.61206  	3.11513   	0.04059   	0.06231   
0.12874   	15.94478  	31.61288  	3.11514   	0.04069   	0.06225   
0.12794   	15.94458  	31.61259  	3.11513   	0.04067   	0.06231   
0.12672   	15.94437  	31.61212  	3.11513   	0.04059   	0.06231   
0.12708   	15.94377  	31.61261  	3.11518   	0.04061   	0.06230   
0.12668   	15.94414  	31.61223  	3.11515   	0.04058   	0.06230   
0.12821   	15.94474  	31.61264  	3.11513   	0.04067   	0.06228   
0.12787   	15.94413  	31.61280  	3.11518   	0.04064   	0.06226   
0.12752   	15.94445  	31.61246  	3.11513   	0.04064   	0.06231   
0.12692   	15.94423  	31.61230  	3.11516   	0.04059   	0.06227   
0.12708   	15.94361  	31.61271  	3.11519   	0.04060   	0.06229   
0.12821   	15.94495  	31.61254  	3.11511   	0.04068   	0.06229   
0.12769   	15.94459  	31.61247  	3.11513   	0.04065   	0.06230   
0.12669   	15.94428  	31.61215  	3.11513   	0.04060   	0.06233   
0.12790   	15.94453  	31.61260  	3.11514   	0.04066   	0.06229   
0.12794   	15.94403  	31.61287  	3.11517   	0.04066   	0.06230   
0.12812   	15.94462  	31.61267  	3.11515   	0.04065   	0.06225   
0.12814   	15.94435  	31.61281  	3.11515   	0.04067   	0.06229   
0.12744   	15.94499  	31.61215  	3.11512   	0.04062   	0.06226   
0.12776   	15.94481  	31.61239  	3.11513   	0.04064   	0.06227   
0.12773   	15.94386  	31.61286  	3.11516   	0.04066   	0.06232   
0.12815   	15.94452  	31.61274  	3.11515   	0.04066   	0.06227   
0.12769   	15.94387  	31.61285  	3.11519   	0.04062   	0.06226   
0.12742   	15.94430  	31.61249  	3.11514   	0.04064   	0.06232   
0.12715   	15.94437  	31.61232  	3.11515   	0.04060   	0.06227   
0.12781   	15.94517  	31.61223  	3.11511   	0.04064   	0.06226   
0.12655   	15.94444  	31.61200  	3.11512   	0.04060   	0.06234   
0.12778   	15.94422  	31.61271  	3.11515   	0.04066   	0.06230   
0.12819   	15.94418  	31.61294  	3.11517   	0.04066   	0.06226   
0.12755   	15.94427  	31.61257  	3.11516   	0.04062   	0.06227   
0.12616   	15.94429  	31.61189  	3.11513   	0.04057   	0.06233   
0.12715   	15.94472  	31.61213  	3.11512   	0.04062   	0.06230   
0.12826   	15.94462  	31.61273  	3.11514   	0.04067   	0.06228   
0.12681   	15.94378  	31.61249  	3.11516   	0.04061   	0.06234   
0.12816   	15.94456  	31.61271  	3.11514   	0.04067   	0.06229   
0.12702   	15.94371  	31.61262  	3.11518   	0.04060   	0.06230   
0.12800   	15.94432  	31.61276  	3.11516   	0.04065   	0.06227   
0.12705   	15.94421  	31.61238  	3.11517   	0.04059   	0.06226   
0.12766   	15.94410  	31.61271  	3.11516   	0.04065   	0.06231   
0.12615   	15.94404  	31.61203  	3.11516   	0.04055   	0.06230   
0.12741   	15.94450  	31.61238  	3.11513   	0.04064   	0.06231   
0.12773   	15.94370  	31.61296  	3.11519   	0.04064   	0.06229   
0.12782   	15.94511  	31.61225  	3.11509   	0.04067   	0.06231   
0.12774   	15.94411  	31.61274  	3.11516   	0.04065   	0.06231   
0.12767   	15.94441  	31.61256  	3.11514   	0.04065   	0.06230   
0.12806   	15.94441  	31.61274  	3.11514   	0.04067   	0.06230   
0.12777   	15.94418  	31.61273  	3.11515   	0.04065   	0.06230   
0.12724   	15.94491  	31.61209  	3.11511   	0.04062   	0.06229   
0.12738   	15.94383  	31.61272  	3.11517   	0.04063   	0.06231   
0.12729   	15.94410  	31.61255  	3.11516   	0.04062   	0.06230   
0.12796   	15.94429  	31.61274  	3.11515   	0.04067   	0.06230   
0.12822   	15.94482  	31.61259  	3.11510   	0.04070   	0.06232   
0.12743   	15.94553  	31.61184  	3.11508   	0.04062   	0.06227   
0.12722   	15.94455  	31.61227  	3.11513   	0.04062   	0.06230   
0.12644   	15.94439  	31.61198  	3.11513   	0.04058   	0.06231   
0.12710   	15.94472  	31.61211  	3.11511   	0.04062   	0.06231   
0.12803   	15.94423  	31.61281  	3.11515   	0.04067   	0.06230   
0.12776   	15.94431  	31.61264  	3.11513   	0.04067   	0.06233   
0.12616   	15.94481  	31.61163  	3.11512   	0.04054   	0.06228   
0.12650   	15.94483  	31.61177  	3.11509   	0.04060   	0.06234   
0.12820   	15.94404  	31.61300  	3.11516   	0.04069   	0.06231   
0.12690   	15.94458  	31.61211  	3.11512   	0.04060   	0.06231   
0.12683   	15.94405  	31.61235  	3.11516   	0.04059   	0.06230   
0.12655   	15.94446  	31.61200  	3.11514   	0.04057   	0.06228   
0.12833   	15.94476  	31.61269  	3.11513   	0.04068   	0.06228   
0.12632   	15.94406  	31.61209  	3.11515   	0.04057   	0.06232   
0.12847   	15.94491  	31.61268  	3.11512   	0.04069   	0.06228   
0.12751   	15.94486  	31.61223  	3.11512   	0.04063   	0.06228   
0.12682   	15.94512  	31.61176  	3.11508   	0.04061   	0.06233   
0.12779   	15.94455  	31.61254  	3.11514   	0.04065   	0.06229   
0.12795   	15.94441  	31.61270  	3.11516   	0.04065   	0.06226   
0.12815   	15.94505  	31.61245  	3.11510   	0.04068   	0.06229   
0.12679   	15.94452  	31.61209  	3.11513   	0.04059   	0.06230   
0.12758   	15.94487  	31.61226  	3.11509   	0.04067   	0.06234   
0.12739   	15.94453  	31.61236  	3.11513   	0.04064   	0.06231   
0.12748   	15.94429  	31.61252  	3.11515   	0.04063   	0.06230   
0.12794   	15.94425  	31.61279  	3.11516   	0.04065   	0.06228   
0.12794   	15.94482  	31.61247  	3.11513   	0.04065   	0.06227   
0.12696   	15.94436  	31.61225  	3.11514   	0.04060   	0.06229   
0.12826   	15.94442  	31.61283  	3.11515   	0.04067   	0.06228   
0.12811   	15.94411  	31.61294  	3.11517   	0.04066   	0.06228   
0.12622   	15.94429  	31.61193  	3.11513   	0.04057   	0.06232   
0.12724   	15.94475  	31.61217  	3.11512   	0.04061   	0.06228   
0.12729   	15.94450  	31.61234  	3.11514   	0.04062   	0.06229   
0.12791   	15.94477  	31.61249  	3.11515   	0.04062   	0.06222   
0.12910   	15.94444  	31.61323  	3.11517   	0.04071   	0.06225   
0.12775   	15.94480  	31.61239  	3.11512   	0.04065   	0.06229   
0.12770   	15.94422  	31.61268  	3.11516   	0.04064   	0.06229   
0.12756   	15.94414  	31.61265  	3.11515   	0.04065   	0.06232   
0.12666   	15.94419  	31.61219  	3.11515   	0.04059   	0.06230   
0.12679   	15.94365  	31.61256  	3.11520   	0.04057   	0.06226   
0.12683   	15.94429  	31.61221  	3.11513   	0.04061   	0.06234   
0.12752   	15.94493  	31.61221  	3.11512   	0.04062   	0.06226   
0.12755   	15.94411  	31.61266  	3.11516   	0.04064   	0.06231   
0.12729   	15.94438  	31.61239  	3.11514   	0.04062   	0.06230   
0.12756   	15.94407  	31.61269  	3.11516   	0.04064   	0.06230   
0.12814   	15.94389  	31.61304  	3.11517   	0.04068   	0.06231   
0.12691   	15.94375  	31.61255  	3.11518   	0.04059   	0.06229   
0.12808   	15.94488  	31.61251  	3.11512   	0.04067   	0.06228   
0.12807   	15.94447  	31.61272  	3.11517   	0.04064   	0.06223   
0.12776   	15.94496  	31.61231  	3.11512   	0.04064   	0.06226   
0.12815   	15.94431  	31.61283  	3.11514   	0.04069   	0.06233   
0.12799   	15.94483  	31.61247  	3.11511   	0.04068   	0.06232   
0.12774   	15.94391  	31.61285  	3.11518   	0.04064   	0.06229   
0.12748   	15.94456  	31.61239  	3.11514   	0.04062   	0.06228   
0.12723   	15.94408  	31.61252  	3.11516   	0.04062   	0.06230   
0.12700   	15.94490  	31.61198  	3.11509   	0.04062   	0.06233   
0.12785   	15.94392  	31.61290  	3.11516   	0.04067   	0.06233   
0.12753   	15.94460  	31.61238  	3.11512   	0.04064   	0.06231   
0.12734   	15.94436  	31.61244  	3.11515   	0.04061   	0.06227   
0.12726   	15.94428  	31.61245  	3.11516   	0.04060   	0.06227   
0.12698   	15.94398  	31.61244  	3.11514   	0.04064   	0.06236   
0.12783   	15.94431  	31.61268  	3.11514   	0.04066   	0.06231   
0.12822   	15.94460  	31.61271  	3.11513   	0.04069   	0.06231   
0.12810   	15.94446  	31.61276  	3.11516   	0.04065   	0.06225   
0.12757   	15.94457  	31.61242  	3.11513   	0.04064   	0.06229   
0.12886   	15.94385  	31.61342  	3.11519   	0.04071   	0.06228   
0.12762   	15.94423  	31.61263  	3.11515   	0.04065   	0.06231   
0.12747   	15.94437  	31.61248  	3.11514   	0.04063   	0.06229   
0.12730   	15.94485  	31.61216  	3.11512   	0.04062   	0.06228   
0.12711   	15.94475  	31.61211  	3.11512   	0.04060   	0.06228   
0.12823   	15.94430  	31.61287  	3.11515   	0.04068   	0.06230   
0.12678   	15.94456  	31.61206  	3.11513   	0.04059   	0.06230   
0.12770   	15.94456  	31.61250  	3.11515   	0.04062   	0.06225   
0.12689   	15.94506  	31.61185  	3.11511   	0.04058   	0.06226   
0.12839   	15.94465  	31.61276  	3.11513   	0.04068   	0.06228   
0.12754   	15.94452  	31.61244  	3.11516   	0.04061   	0.06225   
0.12810   	15.94450  	31.61272  	3.11515   	0.04066   	0.06227   
0.12832   	15.94502  	31.61254  	3.11512   	0.04067   	0.06226   
0.12802   	15.94426  	31.61280  	3.11515   	0.04067   	0.06229   
0.12833   	15.94488  	31.61261  	3.11512   	0.04068   	0.06228   
0.12794   	15.94470  	31.61254  	3.11512   	0.04067   	0.06230   
0.12743   	15.94490  	31.61217  	3.11512   	0.04062   	0.06228   
0.12858   	15.94484  	31.61276  	3.11511   	0.04072   	0.06232   
0.12806   	15.94473  	31.61256  	3.11512   	0.04068   	0.06231   
0.12774   	15.94497  	31.61231  	3.11512   	0.04064   	0.06226   
0.12756   	15.94460  	31.61239  	3.11512   	0.04065   	0.06231   
0.12702   	15.94372  	31.61262  	3.11519   	0.04059   	0.06228   
0.12814   	15.94487  	31.61254  	3.11512   	0.04067   	0.06228   
0.12730   	15.94516  	31.61198  	3.11509   	0.04062   	0.06229   
0.12693   	15.94430  	31.61226  	3.11513   	0.04061   	0.06232   
0.12767   	15.94505  	31.61221  	3.11510   	0.04065   	0.06229   
0.12628   	15.94423  	31.61200  	3.11514   	0.04056   	0.06230   
0.12733   	15.94457  	31.61231  	3.11514   	0.04062   	0.06228   
0.12760   	15.94405  	31.61271  	3.11517   	0.04064   	0.06229   
0.12886   	15.94470  	31.61298  	3.11515   	0.04070   	0.06225   
0.12755   	15.94452  	31.61243  	3.11514   	0.04063   	0.06228   
0.12712   	15.94393  	31.61255  	3.11517   	0.04061   	0.06229   
0.12804   	15.94399  	31.61296  	3.11518   	0.04066   	0.06228   
0.12883   	15.94487  	31.61288  	3.11514   	0.04070   	0.06225   
0.12807   	15.94436  	31.61276  	3.11515   	0.04066   	0.06228   
0.12753   	15.94434  	31.61255  	3.11517   	0.04061   	0.06225   
0.12784   	15.94406  	31.61283  	3.11518   	0.04064   	0.06226   
0.12742   	15.94504  	31.61210  	3.11510   	0.04063   	0.06229   
0.12715   	15.94401  	31.61252  	3.11516   	0.04061   	0.06230   
0.12829   	15.94432  	31.61290  	3.11516   	0.04067   	0.06227   
0.12877   	15.94476  	31.61290  	3.11513   	0.04071   	0.06229   
0.12712   	15.94427  	31.61235  	3.11514   	0.04062   	0.06231   
0.12830   	15.94427  	31.61291  	3.11514   	0.04070   	0.06233   
0.12721   	15.94425  	31.61242  	3.11515   	0.04062   	0.06230   
0.12689   	15.94461  	31.61209  	3.11514   	0.04059   	0.06227   
0.12637   	15.94456  	31.61187  	3.11514   	0.04056   	0.06228   
0.12856   	15.94375  	31.61333  	3.11518   	0.04071   	0.06232   
0.12794   	15.94484  	31.61244  	3.11511   	0.04067   	0.06231   
0.12692   	15.94496  	31.61189  	3.11509   	0.04061   	0.06232   
0.12840   	15.94394  	31.61316  	3.11518   	0.04068   	0.06229   
0.12674   	15.94465  	31.61199  	3.11511   	0.04060   	0.06232   
0.12816   	15.94461  	31.61267  	3.11512   	0.04069   	0.06231   
0.12758   	15.94440  	31.61252  	3.11514   	0.04064   	0.06230   
0.12796   	15.94396  	31.61292  	3.11517   	0.04066   	0.06230   
0.12757   	15.94446  	31.61248  	3.11514   	0.04064   	0.06230   
0.12724   	15.94439  	31.61237  	3.11514   	0.04062   	0.06229   
0.12708   	15.94430  	31.61234  	3.11515   	0.04060   	0.06228   
0.12771   	15.94464  	31.61245  	3.11513   	0.04064   	0.06228   
0.12690   	15.94382  	31.61249  	3.11515   	0.04063   	0.06235   
0.12682   	15.94379  	31.61246  	3.11516   	0.04061   	0.06233   
0.12699   	15.94452  	31.61218  	3.11514   	0.04059   	0.06228   
0.12729   	15.94483  	31.61215  	3.11510   	0.04064   	0.06232   
0.12711   	15.94409  	31.61247  	3.11515   	0.04062   	0.06232   
0.12821   	15.94398  	31.61304  	3.11517   	0.04067   	0.06229   
0.12771   	15.94400  	31.61279  	3.11517   	0.04064   	0.06229   
0.12672   	15.94523  	31.61168  	3.11510   	0.04057   	0.06227   
0.12752   	15.94445  	31.61246  	3.11515   	0.04062   	0.06227   
0.12779   	15.94430  	31.61269  	3.11517   	0.04062   	0.06224   
0.12837   	15.94421  	31.61298  	3.11514   	0.04070   	0.06232   
0.12842   	15.94469  	31.61276  	3.11514   	0.04067   	0.06226   
0.12806   	15.94484  	31.61251  	3.11512   	0.04066   	0.06228   
0.12703   	15.94403  	31.61246  	3.11518   	0.04059   	0.06226   
0.12749   	15.94432  	31.61252  	3.11515   	0.04062   	0.06228   
0.12800   	15.94399  	31.61295  	3.11517   	0.04066   	0.06229   
0.12819   	15.94415  	31.61294  	3.11516   	0.04068   	0.06230   
0.12667   	15.94395  	31.61233  	3.11517   	0.04058   	0.06230   
0.12822   	15.94426  	31.61289  	3.11515   	0.04069   	0.06231   
0.12760   	15.94465  	31.61239  	3.11512   	0.04065   	0.06231   
0.12821   	15.94486  	31.61257  	3.11512   	0.04068   	0.06229   
0.12751   	15.94446  	31.61245  	3.11513   	0.04064   	0.06231   
0.12821   	15.94464  	31.61271  	3.11514   	0.04067   	0.06227   
0.12785   	15.94476  	31.61246  	3.11511   	0.04067   	0.06232   
0.12726   	15.94442  	31.61238  	3.11515   	0.04060   	0.06226   
0.12863   	15.94498  	31.61271  	3.11512   	0.04069   	0.06226   
0.12724   	15.94454  	31.61230  	3.11513   	0.04062   	0.06229   
0.12776   	15.94430  	31.61264  	3.11513   	0.04067   	0.06233   
0.12878   	15.94440  	31.61309  	3.11516   	0.04070   	0.06226   
0.12732   	15.94397  	31.61262  	3.11517   	0.04062   	0.06229   
0.12674   	15.94429  	31.61217  	3.11512   	0.04061   	0.06234   
0.12794   	15.94413  	31.61283  	3.11516   	0.04067   	0.06231   
0.12800   	15.94433  	31.61275  	3.11515   	0.04067   	0.06230   
0.12783   	15.94459  	31.61253  	3.11514   	0.04064   	0.06227   
0.12775   	15.94447  	31.61257  	3.11516   	0.04062   	0.06225   
0.12912   	15.94367  	31.61365  	3.11520   	0.04073   	0.06228   
0.12793   	15.94423  	31.61276  	3.11515   	0.04066   	0.06229   
0.12842   	15.94373  	31.61326  	3.11520   	0.04068   	0.06227   
0.12794   	15.94304  	31.61340  	3.11524   	0.04064   	0.06227   
0.12779   	15.94329  	31.61320  	3.11523   	0.04063   	0.06226   
0.12802   	15.94296  	31.61346  	3.11524   	0.04065   	0.06228   
0.12762   	15.94178  	31.61390  	3.11534   	0.04059   	0.06222   
0.12777   	15.94138  	31.61415  	3.11535   	0.04061   	0.06226   
0.12915   	15.94067  	31.61517  	3.11540   	0.04070   	0.06226   
0.12836   	15.93908  	31.61563  	3.11550   	0.04064   	0.06225   
0.12835   	15.93907  	31.61561  	3.11549   	0.04066   	0.06229   
0.12840   	15.93735  	31.61653  	3.11560   	0.04065   	0.06229   
0.12915   	15.93697  	31.61708  	3.11564   	0.04068   	0.06227   
0.12808   	15.93440  	31.61791  	3.11578   	0.04062   	0.06231   
0.12877   	15.93300  	31.61895  	3.11586   	0.04068   	0.06234   
0.12819   	15.93187  	31.61927  	3.11593   	0.04064   	0.06235   
0.12830   	15.93058  	31.62000  	3.11601   	0.04063   	0.06234   
0.12855   	15.92705  	31.62197  	3.11623   	0.04064   	0.06236   
0.12832   	15.92390  	31.62350  	3.11642   	0.04063   	0.06240   
0.12777   	15.92250  	31.62396  	3.11647   	0.04063   	0.06247   
0.12869   	15.92094  	31.62524  	3.11663   	0.04062   	0.06236   
0.12839   	15.91884  	31.62617  	3.11674   	0.04061   	0.06240   
0.12763   	15.91492  	31.62787  	3.11698   	0.04055   	0.06242   
0.12799   	15.91365  	31.62869  	3.11708   	0.04055   	0.06239   
0.12885   	15.91024  	31.63086  	3.11729   	0.04060   	0.06242   
0.12859   	15.90787  	31.63196  	3.11742   	0.04060   	0.06246   
0.12862   	15.90613  	31.63287  	3.11756   	0.04056   	0.06241   
0.12976   	15.90187  	31.63563  	3.11783   	0.04062   	0.06243   
0.12973   	15.89974  	31.63673  	3.11796   	0.04061   	0.06244   
0.12942   	15.89837  	31.63727  	3.11803   	0.04061   	0.06248   
0.13006   	15.89345  	31.64015  	3.11837   	0.04059   	0.06242   
0.13076   	15.89101  	31.64173  	3.11850   	0.04066   	0.06248   
0.12968   	15.88703  	31.64327  	3.11875   	0.04057   	0.06249   
0.12969   	15.88321  	31.64525  	3.11899   	0.04057   	0.06252   
0.13067   	15.87909  	31.64786  	3.11925   	0.04060   	0.06252   
0.12969   	15.87462  	31.64972  	3.11954   	0.04052   	0.06251   
0.13015   	15.87072  	31.65196  	3.11979   	0.04052   	0.06251   
0.13128   	15.86855  	31.65360  	3.11994   	0.04058   	0.06250   
0.13173   	15.86399  	31.65618  	3.12023   	0.04058   	0.06250   
0.13081   	15.85965  	31.65796  	3.12049   	0.04052   	0.06254   
0.13125   	15.85257  	31.66182  	3.12094   	0.04052   	0.06256   
0.13144   	15.85069  	31.66285  	3.12105   	0.04053   	0.06257   
0.13165   	15.84532  	31.66572  	3.12140   	0.04051   	0.06256   
0.13171   	15.84324  	31.66682  	3.12153   	0.04051   	0.06257   
0.13224   	15.83771  	31.66991  	3.12188   	0.04053   	0.06260   
0.13179   	15.83299  	31.67213  	3.12219   	0.04046   	0.06257   
0.13225   	15.82939  	31.67420  	3.12242   	0.04048   	0.06258   
0.13197   	15.82075  	31.67850  	3.12297   	0.04041   	0.06257   
0.13421   	15.81244  	31.68378  	3.12347   	0.04056   	0.06268   
0.13420   	15.81034  	31.68485  	3.12361   	0.04053   	0.06265   
0.13387   	15.80188  	31.68902  	3.12416   	0.04046   	0.06264   
0.13434   	15.79775  	31.69136  	3.12442   	0.04047   	0.06264   
0.13487   	15.79199  	31.69453  	3.12478   	0.04049   	0.06268   
0.13506   	15.78553  	31.69793  	3.12518   	0.04048   	0.06270   
0.13561   	15.78227  	31.69986  	3.12539   	0.04050   	0.06270   
0.13533   	15.77328  	31.70426  	3.12594   	0.04046   	0.06275   
0.13476   	15.76640  	31.70750  	3.12638   	0.04039   	0.06275   
0.13515   	15.76028  	31.71079  	3.12677   	0.04039   	0.06276   
0.13428   	15.75677  	31.71215  	3.12697   	0.04033   	0.06280   
0.13665   	15.74988  	31.71676  	3.12743   	0.04043   	0.06277   
0.13602   	15.74277  	31.72006  	3.12787   	0.04038   	0.06281   
0.13755   	15.73636  	31.72399  	3.12826   	0.04047   	0.06287   
0.13899   	15.72898  	31.72841  	3.12875   	0.04050   	0.06284   
0.13759   	15.72181  	31.73134  	3.12918   	0.04041   	0.06289   
0.13789   	15.71418  	31.73534  	3.12968   	0.04036   	0.06285   
0.13782   	15.70962  	31.73761  	3.12996   	0.04035   	0.06289   
0.13910   	15.69874  	31.74367  	3.13064   	0.04039   	0.06292   
0.13963   	15.69065  	31.74798  	3.13116   	0.04038   	0.06292   
0.14015   	15.67939  	31.75388  	3.13190   	0.04034   	0.06288   
0.14018   	15.67245  	31.75734  	3.13231   	0.04033   	0.06294   
0.14104   	15.66908  	31.75942  	3.13254   	0.04035   	0.06292   
0.14285   	15.66150  	31.76406  	3.13302   	0.04045   	0.06295   
